age,sex,province,education,marital_status,n,educ,agegroup
67,Female,Quebec,Trade certificate or diploma,"Single, never married",1,College degree,55 to 70
67,Female,Quebec,Trade certificate or diploma,Widowed,1,College degree,55 to 70
67,Female,Quebec,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Female,Quebec,"University certificate, diploma or degree above the bach...",Widowed,1,Master or doctorate degree,55 to 70
67,Female,Saskatchewan,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
67,Male,Alberta,Trade certificate or diploma,Widowed,1,College degree,55 to 70
67,Male,Alberta,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Male,British Columbia,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Male,British Columbia,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
67,Male,British Columbia,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
67,Male,Manitoba,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Male,Manitoba,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Male,Manitoba,Trade certificate or diploma,Divorced,1,College degree,55 to 70
67,Male,New Brunswick,High school diploma or a high school equivalency certificate,Separated,1,High school,55 to 70
67,Male,New Brunswick,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Male,New Brunswick,Trade certificate or diploma,Married,1,College degree,55 to 70
67,Male,Newfoundland and Labrador,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
67,Male,Nova Scotia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Divorced,1,Bachelor's degree,55 to 70
67,Male,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Divorced,1,Bachelor's degree,55 to 70
67,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Divorced,1,College degree,55 to 70
67,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
67,Male,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
67,Male,Ontario,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Male,Ontario,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
67,Male,Ontario,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Male,Quebec,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Living common-law,1,Bachelor's degree,55 to 70
67,Male,Quebec,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
67,Male,Quebec,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
67,Male,Quebec,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
67,Male,Quebec,Less than high school diploma or its equivalent,Living common-law,1,Less than high school,55 to 70
67,Female,Alberta,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Female,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,2,Bachelor's degree,55 to 70
67,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Female,British Columbia,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
67,Female,Manitoba,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
67,Female,New Brunswick,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Female,Newfoundland and Labrador,High school diploma or a high school equivalency certificate,Widowed,1,High school,55 to 70
67,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,2,Bachelor's degree,55 to 70
67,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
67,Female,Ontario,High school diploma or a high school equivalency certificate,Widowed,2,High school,55 to 70
67,Female,Ontario,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Female,Ontario,"University certificate, diploma or degree above the bach...",Married,1,Master or doctorate degree,55 to 70
67,Female,Prince Edward Island,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
67,Female,Quebec,"College, CEGEP or other non-university certificate or di...",Married,2,College degree,55 to 70
67,Female,Quebec,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Female,Saskatchewan,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Female,Saskatchewan,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
67,Female,Saskatchewan,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
67,Female,Saskatchewan,"NA",Married,1,No schooling,55 to 70
67,Male,British Columbia,"College, CEGEP or other non-university certificate or di...",Living common-law,1,College degree,55 to 70
67,Male,British Columbia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Male,Manitoba,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Male,Newfoundland and Labrador,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Male,Ontario,High school diploma or a high school equivalency certificate,Widowed,2,High school,55 to 70
67,Male,Prince Edward Island,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Male,Quebec,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Male,Quebec,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Male,Saskatchewan,High school diploma or a high school equivalency certificate,Widowed,1,High school,55 to 70
67,Male,Saskatchewan,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Female,Alberta,High school diploma or a high school equivalency certificate,Married,2,High school,55 to 70
67,Female,Alberta,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Female,British Columbia,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
67,Female,British Columbia,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Female,British Columbia,High school diploma or a high school equivalency certificate,Widowed,1,High school,55 to 70
67,Female,British Columbia,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Female,British Columbia,"University certificate, diploma or degree above the bach...","Single, never married",1,Master or doctorate degree,55 to 70
67,Female,Manitoba,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Female,New Brunswick,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Female,Newfoundland and Labrador,University certificate or diploma below the bachelor's level,Married,1,Bachelor's degree,55 to 70
67,Female,Ontario,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Female,Ontario,"College, CEGEP or other non-university certificate or di...","Single, never married",1,College degree,55 to 70
67,Female,Ontario,High school diploma or a high school equivalency certificate,Married,2,High school,55 to 70
67,Female,Ontario,"University certificate, diploma or degree above the bach...",Divorced,1,Master or doctorate degree,55 to 70
67,Female,Prince Edward Island,High school diploma or a high school equivalency certificate,Divorced,1,High school,55 to 70
67,Female,Quebec,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Female,Saskatchewan,Trade certificate or diploma,Separated,1,College degree,55 to 70
67,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Male,British Columbia,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Single, never married",1,Bachelor's degree,55 to 70
67,Male,British Columbia,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
67,Male,Manitoba,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Male,Manitoba,Less than high school diploma or its equivalent,Living common-law,1,Less than high school,55 to 70
67,Male,New Brunswick,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Male,Newfoundland and Labrador,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Divorced,1,Bachelor's degree,55 to 70
67,Male,Newfoundland and Labrador,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Separated,1,Bachelor's degree,55 to 70
67,Male,Newfoundland and Labrador,Less than high school diploma or its equivalent,Divorced,1,Less than high school,55 to 70
67,Male,Nova Scotia,Less than high school diploma or its equivalent,Widowed,1,Less than high school,55 to 70
67,Male,Ontario,"College, CEGEP or other non-university certificate or di...",Widowed,1,College degree,55 to 70
67,Male,Ontario,Less than high school diploma or its equivalent,Separated,1,Less than high school,55 to 70
67,Male,Prince Edward Island,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Male,Quebec,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Male,Quebec,High school diploma or a high school equivalency certificate,Married,2,High school,55 to 70
67,Male,Quebec,Less than high school diploma or its equivalent,"Single, never married",1,Less than high school,55 to 70
67,Male,Saskatchewan,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Female,Alberta,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Female,Alberta,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Female,Manitoba,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Female,Manitoba,Less than high school diploma or its equivalent,Living common-law,1,Less than high school,55 to 70
67,Female,New Brunswick,"College, CEGEP or other non-university certificate or di...",Separated,1,College degree,55 to 70
67,Female,Newfoundland and Labrador,"College, CEGEP or other non-university certificate or di...",Married,1,College degree,55 to 70
67,Female,Newfoundland and Labrador,Less than high school diploma or its equivalent,Married,1,Less than high school,55 to 70
67,Female,Nova Scotia,Less than high school diploma or its equivalent,Widowed,2,Less than high school,55 to 70
67,Female,Ontario,"Bachelor's degree (e.g. B.A., B.Sc., LL.B.)",Married,1,Bachelor's degree,55 to 70
67,Female,Ontario,High school diploma or a high school equivalency certificate,Married,1,High school,55 to 70
67,Female,Ontario,"University certificate, diploma or degree above the bach...","Single, never married",1,Master or doctorate degree,55 to 70
